<<<<<<< HEAD
torso_tx,torso_ty,torso_tz,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,end_eff_tx,end_eff_ty,end_eff_tz,goal_tx,goal_ty,goal_tz,elbow_tx,elbow_ty,elbow_tz
-0.24864000000002306,-0.42811000000000377,-0.13164000000000442,0.208872649967773,0.28725953393827997,-0.153564954496406,-0.11202999999999719,-0.17947500000000005,0.32666599999999946,-0.0001639999999980546,0.019485000000003083,0.04250000000001819,-0.017609999999990578,0.002059999999971751,-0.0595299999999952,-0.04706000000004451,0.035009999999999764,-0.0074299999999993815,0.048579999999958545,-0.026240000000029795
0.19576000000000704,0.4441100000000233,0.09085999999996375,-0.20836341175,-0.30375786,0.14894479770000002,0.15847799999999523,0.15232700000000143,-0.28640199999999894,-0.010845000000003324,0.017594000000002552,0.0263199999999415,0.01558999999997468,0.05322999999998501,0.026359999999954198,-0.003669999999999618,-0.02136000000001559,0.1088600000000497,0.10964000000001306,0.0011299999999891952
-0.1514099999999985,-0.26010000000002265,-0.1088100000000054,-0.21869019825,0.31456791,-0.1913707077,0.0383679999999984,0.2554109999999987,0.4611509999999974,-0.018386999999997045,0.042380999999991786,-0.12843999999995503,0.773330000000044,0.19098000000002457,0.0021700000000919317,0.0036499999999932697,0.005519999999989977,-0.0074299999999993815,0.04775999999998248,-0.025699999999915235
-0.04286000000001877,-0.006529999999997926,-0.016570000000001528,-0.011912950000000005,-0.004924450000000025,-0.005770049999999999,0.029510000000001924,-0.008575999999999695,0.015253000000001293,-0.012462999999996782,-0.2562719999999956,0.0353699999999435,0.051589999999976044,-0.006599999999991724,0.03327999999999065,0.04143000000004804,0.0055500000000279215,0.09895999999997684,0.1711700000000178,0.0746399999999312
0.014420000000029631,0.01837999999997919,0.020129999999994652,-0.011930920000000012,-0.021826209999999957,0.06412415999999999,-0.07483299999999815,0.06940600000000074,-0.16388900000000106,-0.006965000000000998,0.019218999999992548,-0.13968999999997322,-0.03568000000001348,-0.025680000000022574,-0.36671000000001186,-0.3540500000000293,0.06594999999998663,0.03969000000000733,0.02291000000002441,-0.019440000000031432
-0.08794000000000324,-0.04526999999995951,-0.09468999999995731,-0.04846213999999999,-0.01614711000000002,-0.02829161999999999,0.1360740000000007,-0.11503200000000113,0.13016100000000108,0.03662800000000033,0.02657299999999907,0.04003999999997632,0.07949999999999591,0.06961999999998625,0.06303000000002612,-0.0927599999999984,0.022310000000004493,-0.005139999999983047,0.038229999999998654,-0.039789999999925385
-0.026450000000011187,-0.010570000000029722,-0.01832000000001699,-0.03242359,-0.012841430000000015,-0.01330250999999999,0.014786000000000854,0.04137200000000085,0.0008720000000010941,-0.02233900000000233,-0.1856379999999973,0.04093000000000302,-0.07832999999999402,0.007080000000030395,0.02745999999990545,0.019850000000019463,0.019299999999986994,0.006309999999984939,0.0886899999999855,0.012369999999918946
-0.04108999999999696,-0.033649999999965985,-0.02998000000002321,-0.012943030000000022,-0.003773699999999991,0.010514249999999975,0.04221700000000084,-0.04735100000000081,0.001781999999998618,0.002575000000000216,-0.07376899999999864,-0.02648999999996704,0.14581000000003996,0.034199999999998454,-0.008789999999976317,-0.039700000000038926,-0.002790000000004511,-0.007319999999992888,0.03933000000000675,0.09543000000007851
-0.03061000000002423,-0.02090000000004011,-0.009230000000002292,-0.008725700000000003,0.003056749999999997,-0.003975229999999996,0.009342999999994106,-0.012796999999999059,-0.013669000000000153,0.00044700000000119644,0.3012769999999989,0.0867399999999634,-0.1257100000000264,0.14085000000000036,0.008019999999987704,0.018530000000055225,-0.007189999999980046,0.018499999999960437,0.020339999999976044,-0.07700999999997293
-0.062489999999968404,-0.056179999999983465,-0.028930000000002565,0.011331110000000033,-0.027988039999999992,0.025531930000000008,-0.029113999999999862,0.01788599999999896,-0.03365300000000104,-0.001614000000003557,0.04826400000000319,0.07096999999998843,0.05173000000002048,0.06878999999997859,0.005730000000085056,-0.007310000000018135,0.015120000000024447,-0.01860999999996693,-0.012709999999970023,-0.043580000000019936
