torso_tx,torso_ty,torso_tz,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,end_eff_tx,end_eff_ty,end_eff_tz,goal_tx,goal_ty,goal_tz,elbow_tx,elbow_ty,elbow_tz
-0.248640000000023,-0.4281100000000037,-0.1316400000000044,0.208872649967773,0.2872595339382799,-0.153564954496406,-0.1120299999999971,-0.179475,0.3266659999999994,-0.000163999999998,0.019485000000003,0.0425000000000181,-0.0176099999999905,0.0020599999999717,-0.0595299999999952,-0.0470600000000445,0.0350099999999997,-0.0074299999999993,0.0485799999999585,-0.0262400000000297
0.195760000000007,0.4441100000000233,0.0908599999999637,-0.20836341175,-0.30375786,0.1489447977,0.1584779999999952,0.1523270000000014,-0.2864019999999989,-0.0108450000000033,0.0175940000000025,0.0263199999999415,0.0155899999999746,0.053229999999985,0.0263599999999541,-0.0036699999999996,-0.0213600000000155,0.1088600000000497,0.109640000000013,0.0011299999999891
-0.1514099999999985,-0.2601000000000226,-0.1088100000000054,-0.21869019825,0.31456791,-0.1913707077,0.0383679999999984,0.2554109999999987,0.4611509999999974,-0.018386999999997,0.0423809999999917,-0.128439999999955,0.773330000000044,0.1909800000000245,0.0021700000000919,0.0036499999999932,0.0055199999999899,-0.0074299999999993,0.0477599999999824,-0.0256999999999152
-0.0428600000000187,-0.0065299999999979,-0.0165700000000015,-0.01191295,-0.00492445,-0.0057700499999999,0.0295100000000019,-0.0085759999999996,0.0152530000000012,-0.0124629999999967,-0.2562719999999956,0.0353699999999435,0.051589999999976,-0.0065999999999917,0.0332799999999906,0.041430000000048,0.0055500000000279,0.0989599999999768,0.1711700000000178,0.0746399999999312
0.0144200000000296,0.0183799999999791,0.0201299999999946,-0.01193092,-0.0218262099999999,0.0641241599999999,-0.0748329999999981,0.0694060000000007,-0.163889000000001,-0.0069650000000009,0.0192189999999925,-0.1396899999999732,-0.0356800000000134,-0.0256800000000225,-0.3667100000000118,-0.3540500000000293,0.0659499999999866,0.0396900000000073,0.0229100000000244,-0.0194400000000314
-0.0879400000000032,-0.0452699999999595,-0.0946899999999573,-0.0484621399999999,-0.01614711,-0.0282916199999999,0.1360740000000007,-0.1150320000000011,0.130161000000001,0.0366280000000003,0.026572999999999,0.0400399999999763,0.0794999999999959,0.0696199999999862,0.0630300000000261,-0.0927599999999984,0.0223100000000044,-0.005139999999983,0.0382299999999986,-0.0397899999999253
-0.0264500000000111,-0.0105700000000297,-0.0183200000000169,-0.03242359,-0.01284143,-0.0133025099999999,0.0147860000000008,0.0413720000000008,0.000872000000001,-0.0223390000000023,-0.1856379999999973,0.040930000000003,-0.078329999999994,0.0070800000000303,0.0274599999999054,0.0198500000000194,0.0192999999999869,0.0063099999999849,0.0886899999999855,0.0123699999999189
-0.0410899999999969,-0.0336499999999659,-0.0299800000000232,-0.01294303,-0.0037736999999999,0.0105142499999999,0.0422170000000008,-0.0473510000000008,0.0017819999999986,0.0025750000000002,-0.0737689999999986,-0.026489999999967,0.1458100000000399,0.0341999999999984,-0.0087899999999763,-0.0397000000000389,-0.0027900000000045,-0.0073199999999928,0.0393300000000067,0.0954300000000785
-0.0306100000000242,-0.0209000000000401,-0.0092300000000022,-0.0087257,0.0030567499999999,-0.0039752299999999,0.0093429999999941,-0.012796999999999,-0.0136690000000001,0.0004470000000011,0.3012769999999989,0.0867399999999634,-0.1257100000000264,0.1408500000000003,0.0080199999999877,0.0185300000000552,-0.00718999999998,0.0184999999999604,0.020339999999976,-0.0770099999999729
-0.0624899999999684,-0.0561799999999834,-0.0289300000000025,0.01133111,-0.0279880399999999,0.02553193,-0.0291139999999998,0.0178859999999989,-0.033653000000001,-0.0016140000000035,0.0482640000000031,0.0709699999999884,0.0517300000000204,0.0687899999999785,0.005730000000085,-0.0073100000000181,0.0151200000000244,-0.0186099999999669,-0.01270999999997,-0.0435800000000199
